#,Product ID,Medicine Name,Pack Size,Category,Company,Price (Rs.),Stock Status,Notes
1808,040089,SUPERIXIME DS SUSP,30ML,Suspensions,SWISS IQ BIOCEUTICS (40),150,In Stock,
1809,040088,SUPERIXIME SUSP,30ML,Suspensions,SWISS IQ BIOCEUTICS (40),330,In Stock,
1810,040131,SWIS COBAL TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),190,In Stock,
1811,040025,SWIS DASE TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),60,In Stock,
1812,040040,SWIS-CID DROP,30ML,Drops,SWISS IQ BIOCEUTICS (40),180,In Stock,
1813,040146,SWIS-CID SACHET,10S,Sachets & Powders,SWISS IQ BIOCEUTICS (40),120,In Stock,
1814,040016,SWIS-CID SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),550,In Stock,
1815,040114,SWIS-FOL TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),260,In Stock,
1816,040050,SWIS-LACT SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),600,In Stock,
1817,040021,SWISFER DROPS,10ML,Drops,SWISS IQ BIOCEUTICS (40),120,In Stock,
1818,040020,SWISFER SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),180,In Stock,
1819,040019,SWISFER TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),70,In Stock,
1820,040045,SWISPRO SACHET,10`S,Sachets & Powders,SWISS IQ BIOCEUTICS (40),240,In Stock,
1821,040014,SWISPULGITE SUSP,120ML,Suspensions,SWISS IQ BIOCEUTICS (40),400,In Stock,
1822,040042,SWISVIT SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),540,In Stock,
1823,040043,SWISVIT TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),130,In Stock,
1824,040138,TIZER-S 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),580,In Stock,
1825,040112,TRIZER TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),350,In Stock,
1826,040066,ULTRAZID 1GM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),720,In Stock,
1827,040064,ULTRAZID 250MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),150,In Stock,
1828,040065,ULTRAZID 500MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),250,In Stock,
1829,040034,VERVE 1GM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),170,In Stock,
1830,040032,VERVE 250MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),470,In Stock,
1831,040033,VERVE 500MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),420,In Stock,
1832,040118,VIGOVIT SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),190,In Stock,
1833,040117,VIGOVIT TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),400,In Stock,
1834,040035,VOSUL 25MG TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),430,In Stock,
1835,040127,WITAX 1GM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),690,In Stock,
1836,040061,WITAX 250MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),290,In Stock,
1837,040126,WITAX 500MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),510,In Stock,
1838,040120,ZE LUTIN SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),250,In Stock,
1839,040121,ZE LUTIN TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),240,In Stock,
1840,040018,ZEE-ORIX SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),170,In Stock,
1841,040158,ZELUTIN TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),80,In Stock,
1842,040031,ZIAC CAP,5`S,Capsules,SWISS IQ BIOCEUTICS (40),230,In Stock,
1843,040030,ZIAC DS SUSP,30ML,Suspensions,SWISS IQ BIOCEUTICS (40),360,In Stock,
1844,040029,ZIAC SUSP,30ML,Suspensions,SWISS IQ BIOCEUTICS (40),500,In Stock,
1845,040046,ZINC-SIP SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),600,In Stock,
1846,041020,ARUO-D INJ,1S,Injections,B.G PHARMA,730,In Stock,
1847,041001,CALPAX-D 120ML SYP,120ML,Syrups,B.G PHARMA,140,In Stock,
1848,041002,CALPAX-D TAB,20`S,Tablets,B.G PHARMA,120,In Stock,
1849,041028,CHOL-D INJ (41),1S,Injections,B.G PHARMA,780,In Stock,
1850,041022,CLOSE,1AMP,Other / General,B.G PHARMA,420,In Stock,
1851,041021,FLUCOZ CAP,1`S,Capsules,B.G PHARMA,90,In Stock,
1852,041004,FLUKAZOL CAP,1`S,Capsules,B.G PHARMA,480,In Stock,
1853,041003,FLUKAZOL SUSP,35ML,Suspensions,B.G PHARMA,420,In Stock,
1854,041005,GETXIME CAP,5`S,Capsules,B.G PHARMA,440,In Stock,
1855,041007,GETXIME 200MG SUS,60ML,Other / General,B.G PHARMA,230,In Stock,
1856,041006,GETXIME 30ML SYP,30ML,Syrups,B.G PHARMA,550,In Stock,
1857,041008,IROZONE 120ML SYP,120ML,Syrups,B.G PHARMA,190,In Stock,
1858,041009,IROZONE TAB,20`S,Tablets,B.G PHARMA,230,In Stock,
1859,041019,K3-D CAP,1VAIL,Capsules,B.G PHARMA,350,In Stock,
1860,041010,MELCIN 125MG SUSP,30ML,Suspensions,B.G PHARMA,100,In Stock,
1861,041011,MELCIN 250MG SUSP,60ML,Suspensions,B.G PHARMA,490,In Stock,
1862,041012,MELCIN 250MG TAB,10`S,Tablets,B.G PHARMA,270,In Stock,
1863,041013,MELCIN 500MG TAB,10`S,Tablets,B.G PHARMA,200,In Stock,
1864,041017,MEPRIN 20MG CAP(BG),14`S,Capsules,B.G PHARMA,440,In Stock,
1865,041018,MEPRIN 40MG CAP(BG),14`S,Capsules,B.G PHARMA,340,In Stock,
1866,041016,MEPRIN INF(BG),1VAIL,Other / General,B.G PHARMA,190,In Stock,
1867,041014,METACID SUSP,120ML,Suspensions,B.G PHARMA,150,In Stock,
1868,041015,MEZETHRO 200MG SUSP,15ML,Suspensions,B.G PHARMA,430,In Stock,
1869,041026,MEZETHRO 250MG CAP,10`S,Capsules,B.G PHARMA,310,In Stock,
1870,041025,MEZETHRO 250MG TAB,6S,Tablets,B.G PHARMA,90,In Stock,
1871,041023,OMEFIT 20MG CAP,14S,Capsules,B.G PHARMA,410,In Stock,
1872,041024,OMEFIT 40MG CAP,14S,Capsules,B.G PHARMA,420,In Stock,
1873,041027,ZIGAM DS SYP,60ML,Syrups,B.G PHARMA,420,In Stock,
1874,042026,ADOLAN 50MG CAP,10S,Capsules,SIZA INTERNATIONAL,400,In Stock,
1875,042028,ADOLAN INJ,10S,Injections,SIZA INTERNATIONAL,170,In Stock,
1876,042027,ADOLAN SR TAB,10S,Tablets,SIZA INTERNATIONAL,290,In Stock,
1877,042002,AMRX 10MG TAB,20S,Tablets,SIZA INTERNATIONAL,350,In Stock,
1878,042001,AMRX 5MG TAB,20S,Tablets,SIZA INTERNATIONAL,70,In Stock,
1879,042006,AMYLINE 25MG TAB,100S,Tablets,SIZA INTERNATIONAL,450,In Stock,
1880,042007,ASTEMINE 10MG TAB,10S,Tablets,SIZA INTERNATIONAL,290,In Stock,
1881,042008,ASTHANIL SYP,60ML,Syrups,SIZA INTERNATIONAL,330,In Stock,
1882,042009,BIKIL INJ,1VAIL,Injections,SIZA INTERNATIONAL,470,In Stock,
1883,042090,CLITHOR 250MG TAB,10S,Tablets,SIZA INTERNATIONAL,60,In Stock,
1884,042096,CLITHOR SUSP,60ML,Suspensions,SIZA INTERNATIONAL,320,In Stock,
1885,042084,CLOPAN INJ,20S,Injections,SIZA INTERNATIONAL,230,In Stock,
1886,042005,DEVOM 120ML SYP,120ML,Syrups,SIZA INTERNATIONAL,320,In Stock,
1887,042003,DEVOM 60ML SYP,60ML,Syrups,SIZA INTERNATIONAL,250,In Stock,
1888,042029,DEVOM INJ,25AMP,Injections,SIZA INTERNATIONAL,280,In Stock,
1889,042095,DEXAMETHASONE TAB,1000S,Tablets,SIZA INTERNATIONAL,420,In Stock,
1890,042031,EZUMAC 20MG CAP,14S,Capsules,SIZA INTERNATIONAL,290,In Stock,
1891,042099,EZUMAC 20MG CAP (NEW),100S,Capsules,SIZA INTERNATIONAL,160,In Stock,
1892,042032,EZUMAC 40MG CAP,14S,Capsules,SIZA INTERNATIONAL,100,In Stock,
1893,042100,EZUMAC 40MG CAP (NEW),100S,Capsules,SIZA INTERNATIONAL,300,In Stock,
1894,042004,FERRUX 60ML SYP,60ML,Syrups,SIZA INTERNATIONAL,440,In Stock,
1895,042077,FERRUX TAB,20S,Tablets,SIZA INTERNATIONAL,260,In Stock,
1896,042078,FERRUX-F TAB,10S,Tablets,SIZA INTERNATIONAL,160,In Stock,
1897,042101,GLIZA 2MG TAB,20S,Tablets,SIZA INTERNATIONAL,340,In Stock,
1898,042102,GLIZA 4MG TAB,20S,Tablets,SIZA INTERNATIONAL,350,In Stock,
1899,042033,GLOSIFLOX 400MG TAB,5S,Tablets,SIZA INTERNATIONAL,450,In Stock,
1900,042034,GLOSIFLOX INJ,250ML,Injections,SIZA INTERNATIONAL,380,In Stock,
1901,042098,IBUPROFEN 200MG JAR,500S,Other / General,SIZA INTERNATIONAL,160,In Stock,
1902,042035,IMIDOL 25MG TAB,200S,Tablets,SIZA INTERNATIONAL,90,In Stock,
1903,042037,KALSARTAN - H TAB,20S,Tablets,SIZA INTERNATIONAL,340,In Stock,
1904,042036,KALSARTAN 50MG TAB,20S,Tablets,SIZA INTERNATIONAL,70,In Stock,
1905,042092,KWICEF 125MG SUSP,60ML,Suspensions,SIZA INTERNATIONAL,280,In Stock,
1906,042093,KWICEF 250MG SUSP,60ML,Suspensions,SIZA INTERNATIONAL,220,In Stock,
1907,042083,LACZA SYP 120ML,120ML,Syrups,SIZA INTERNATIONAL,120,In Stock,
1908,042038,LOMPER 20MG TAB,14S,Tablets,SIZA INTERNATIONAL,170,In Stock,
1909,042039,LORICIN INJ,10AMP,Injections,SIZA INTERNATIONAL,200,In Stock,
1910,042072,LORNIZA 120ML SYP,120ML,Syrups,SIZA INTERNATIONAL,300,In Stock,
1911,042040,LOXAT 200MG TAB,10S,Tablets,SIZA INTERNATIONAL,240,In Stock,
1912,042041,LOXAT INJ,10S,Injections,SIZA INTERNATIONAL,800,In Stock,
1913,042064,LUKRX 10MG TAB,14S,Tablets,SIZA INTERNATIONAL,300,In Stock,
1914,042069,LUMEZA DS 40/240MG TAB,8S,Tablets,SIZA INTERNATIONAL,390,In Stock,
1915,042046,LUMEZA INJ,5S,Injections,SIZA INTERNATIONAL,750,In Stock,
1916,042042,LUMEZA PLUS 20/120MG TAB,16S,Tablets,SIZA INTERNATIONAL,210,In Stock,
1917,042044,LUMEZA PLUS 30ML SUSP,30ML,Suspensions,SIZA INTERNATIONAL,120,In Stock,
1918,042045,LUMEZA PLUS 60ML SUSP,60ML,Suspensions,SIZA INTERNATIONAL,220,In Stock,
1919,042049,MECOZA INJ,10S,Injections,SIZA INTERNATIONAL,510,In Stock,
1920,042050,MECOZA TAB,20S,Tablets,SIZA INTERNATIONAL,270,In Stock,
1921,042047,MEGAVIT INJ,25AMP,Injections,SIZA INTERNATIONAL,210,In Stock,
1922,042074,METROZIL 120ML SYP,120ML,Syrups,SIZA INTERNATIONAL,510,In Stock,
1923,042085,METROZIL 400MG TAB,100S,Tablets,SIZA INTERNATIONAL,260,In Stock,
1924,042068,METROZIL 60ML SUSP,60ML,Suspensions,SIZA INTERNATIONAL,270,In Stock,
1925,042048,METROZIL INJ,100ML,Injections,SIZA INTERNATIONAL,300,In Stock,
1926,042055,MEXAIR 2.5MG TAB,100S,Tablets,SIZA INTERNATIONAL,280,In Stock,
1927,042051,MEXAIR EXP 120ML,120ML,Other / General,SIZA INTERNATIONAL,350,In Stock,
1928,042053,MEXAIR EXP 60ML,60ML,Other / General,SIZA INTERNATIONAL,330,In Stock,
1929,042052,MEXAIR SYP 120ML,120ML,Syrups,SIZA INTERNATIONAL,570,In Stock,
1930,042054,MEXAIR SYP 60ML,60ML,Syrups,SIZA INTERNATIONAL,380,In Stock,
1931,042056,NEOSTIG 2.5MG INJ,5AMP,Injections,SIZA INTERNATIONAL,640,In Stock,
1932,042073,PARACETAMOL TAB,200S,Tablets,SIZA INTERNATIONAL,260,In Stock,
1933,042094,PREDNISOLONE 5MG TAB,1000S,Tablets,SIZA INTERNATIONAL,160,In Stock,
1934,042057,RHEUMATIN 50MG TAB,20S,Tablets,SIZA INTERNATIONAL,360,In Stock,
1935,042058,RHEUMATIN INJ,5AMP,Injections,SIZA INTERNATIONAL,780,In Stock,
1936,042059,RHEUMATIN K 50MG TAB,20S,Tablets,SIZA INTERNATIONAL,280,In Stock,
1937,042060,RHEUMATIN K 75MG TAB,20S,Tablets,SIZA INTERNATIONAL,380,In Stock,
1938,042061,RHEUMATIN SR 100MG TAB,30S,Tablets,SIZA INTERNATIONAL,220,In Stock,
1939,042097,RHEUMATIN SR 100MG TAB (BLISTER),100S,Tablets,SIZA INTERNATIONAL,100,In Stock,
1940,042080,SOLZA (HDP) SOLUTION,500ML,Other / General,SIZA INTERNATIONAL,350,In Stock,
1941,042071,SOLZA ORANGE SOLUTION (OLD),500ML,Other / General,SIZA INTERNATIONAL,130,In Stock,
1942,042079,SOLZA RB SOLUTION (NEW),500ML,Other / General,SIZA INTERNATIONAL,350,In Stock,
1943,042070,SUCFATE 60ML SYP,60ML,Syrups,SIZA INTERNATIONAL,480,In Stock,
1944,042089,SUPREN SUSP,60ML,Suspensions,SIZA INTERNATIONAL,210,In Stock,
1945,042030,TORAX BRONCO 120ML SYP,120ML,Syrups,SIZA INTERNATIONAL,440,In Stock,
1946,042043,TORAX BRONCO 60ML SYP,60ML,Syrups,SIZA INTERNATIONAL,280,In Stock,
1947,042081,TORAX DM (30ML) SYP,30ML,Syrups,SIZA INTERNATIONAL,300,In Stock,
1948,042011,TORAX DM 120ML SYP,120ML,Syrups,SIZA INTERNATIONAL,160,In Stock,
1949,042010,TORAX DM 60ML SYP,60ML,Syrups,SIZA INTERNATIONAL,150,In Stock,
1950,042012,TORAX EX 60ML SYP,60ML,Syrups,SIZA INTERNATIONAL,300,In Stock,
1951,042082,TORAX EX (30ML) SYP,30ML,Syrups,SIZA INTERNATIONAL,520,In Stock,
1952,042013,TORAX EX 120ML SYP,120ML,Syrups,SIZA INTERNATIONAL,280,In Stock,
1953,042087,TORAX EX 60ML SYP,,Syrups,SIZA INTERNATIONAL,290,In Stock,
1954,042017,ULCENIL 120ML SUSP,120ML,Suspensions,SIZA INTERNATIONAL,380,In Stock,
1955,042014,ULCENIL 20MG TAB,20S,Tablets,SIZA INTERNATIONAL,430,In Stock,
1956,042015,ULCENIL 40MG TAB,10S,Tablets,SIZA INTERNATIONAL,320,In Stock,
1957,042016,ULCENIL 60ML SUSP,60ML,Suspensions,SIZA INTERNATIONAL,200,In Stock,
1958,042075,VEPROX 125MG SUSP,60ML,Suspensions,SIZA INTERNATIONAL,380,In Stock,
1959,042076,VEPROX 250MG SUSP,60ML,Suspensions,SIZA INTERNATIONAL,320,In Stock,
1960,042019,VEPROX 250MG TAB,10S,Tablets,SIZA INTERNATIONAL,330,In Stock,
1961,042020,VEPROX 500MG TAB,10S,Tablets,SIZA INTERNATIONAL,70,In Stock,
1962,042018,VEPROX INJ,100ML,Injections,SIZA INTERNATIONAL,600,In Stock,
1963,042022,VOTEC 250MG TAB,10S,Tablets,SIZA INTERNATIONAL,440,In Stock,
1964,042023,VOTEC 500MG TAB,10S,Tablets,SIZA INTERNATIONAL,320,In Stock,
1965,042021,VOTEC INJ,100ML,Injections,SIZA INTERNATIONAL,500,In Stock,
1966,042024,XIVAL 30ML SUSP,30ML,Suspensions,SIZA INTERNATIONAL,500,In Stock,
1967,042062,XIVAL 400MG CAP,5S,Capsules,SIZA INTERNATIONAL,110,In Stock,
1968,042025,XIVAL 60ML SUSP,60ML,Suspensions,SIZA INTERNATIONAL,140,In Stock,
1969,042063,XIVAL DS 30ML SUSP,30ML,Suspensions,SIZA INTERNATIONAL,500,In Stock,
1970,042086,XYFEX 60ML SYP,60ML,Syrups,SIZA INTERNATIONAL,350,In Stock,
1971,042103,XYFEX TAB,10S,Tablets,SIZA INTERNATIONAL,280,In Stock,
1972,042088,ZEEFRA 125MG SUSP,60ML,Suspensions,SIZA INTERNATIONAL,420,In Stock,
1973,042091,ZEEFRA 250MG SUSP,60ML,Suspensions,SIZA INTERNATIONAL,200,In Stock,
1974,042066,ZELORATE SYP,120ML,Syrups,SIZA INTERNATIONAL,110,In Stock,
1975,042067,ZELORATE TAB,10S,Tablets,SIZA INTERNATIONAL,140,In Stock,
1976,042065,ZINZA 200MG SUSP,15ML,Suspensions,SIZA INTERNATIONAL,480,In Stock,
1977,043050,ANZARAF 10MG TAB,,Tablets,ARAF PHARMA,330,In Stock,
1978,043049,ANZARAF 5MG TAB,,Tablets,ARAF PHARMA,70,In Stock,
1979,043054,CLOSE,10S,Other / General,ARAF PHARMA,160,In Stock,
1980,043055,CLOSE,10S,Other / General,ARAF PHARMA,120,In Stock,
1981,043046,D-ZAXINE XR 100MG TAB,10S,Tablets,ARAF PHARMA,200,In Stock,
1982,043045,D-ZAXINE XR 50MG TAB,10S,Tablets,ARAF PHARMA,280,In Stock,
1983,043001,EVIGIL 100MG TAB,20`S,Tablets,ARAF PHARMA,280,In Stock,
1984,043041,EZONE 2.0GM INJ,2.0GM,Injections,ARAF PHARMA,640,In Stock,
1985,043048,FALRAF 150MG CAP,14S,Capsules,ARAF PHARMA,440,In Stock,
1986,043022,FALRAF 60ML SUSP,60ML,Suspensions,ARAF PHARMA,120,In Stock,
1987,043047,FALRAF 75MG CAP,14S,Capsules,ARAF PHARMA,460,In Stock,
1988,043002,MCDEX 20MG TAB,20`S,Tablets,ARAF PHARMA,140,In Stock,
1989,043033,MIZIO 1GM INJ,1GM,Injections,ARAF PHARMA,720,In Stock,
1990,043034,MIZO 2GM INJ,1`S,Injections,ARAF PHARMA,620,In Stock,
1991,043052,MIZRAF 3MG CAP,60S,Capsules,ARAF PHARMA,310,In Stock,
1992,043035,MOZTA 15MG TAB,10`S,Tablets,ARAF PHARMA,330,In Stock,
1993,043042,NETLO 10MG TAB,14S,Tablets,ARAF PHARMA,90,In Stock,
1994,043043,NETLO 20MG TAB,14S,Tablets,ARAF PHARMA,410,In Stock,
1995,043051,REDYCAM 20MG TAB,,Tablets,ARAF PHARMA,130,In Stock,
1996,043036,SELAN 250MG TAB,10`S,Tablets,ARAF PHARMA,380,In Stock,
1997,043003,TAZAP 15MG TAB,20`S,Tablets,ARAF PHARMA,280,In Stock,
1998,043004,TAZAP 30MG TAB,20`S,Tablets,ARAF PHARMA,300,In Stock,
1999,043005,TRONY 2MG TAB,10`S,Tablets,ARAF PHARMA,250,In Stock,
2000,043006,TRONY 4MG TAB,10`S,Tablets,ARAF PHARMA,220,In Stock,
2001,043007,ZALINE 100MG TAB,20`S,Tablets,ARAF PHARMA,200,In Stock,
2002,043008,ZALINE 50MG TAB,30`S,Tablets,ARAF PHARMA,120,In Stock,
2003,043031,ZALTER 50MG TAB,10S,Tablets,ARAF PHARMA,60,In Stock,
2004,043009,ZANZIA 10MG TAB,10`S,Tablets,ARAF PHARMA,160,In Stock,
2005,043010,ZANZIA 5MG TAB,10`S,Tablets,ARAF PHARMA,360,In Stock,
2006,043011,ZAXINE XR 150MG TAB,10`S,Tablets,ARAF PHARMA,380,In Stock,
2007,043012,ZAXINE XR 75MG TAB,14`S,Tablets,ARAF PHARMA,290,In Stock,
2008,043013,ZECOL CAP,20`S,Capsules,ARAF PHARMA,430,In Stock,
2009,043044,ZECOL PLUS TAB,30S,Tablets,ARAF PHARMA,120,In Stock,
2010,043014,ZEETAM 500MG CAP,10`S,Capsules,ARAF PHARMA,240,In Stock,
2011,043037,ZENDA 40MG CAP,14`S,Capsules,ARAF PHARMA,240,In Stock,
2012,043015,ZEXA 10MG TAB,56`S,Tablets,ARAF PHARMA,330,In Stock,
2013,043016,ZEXA 120ML SYP,120ML,Syrups,ARAF PHARMA,230,In Stock,
2014,043017,ZIAPINE 100MG TAB,10`S,Tablets,ARAF PHARMA,440,In Stock,
2015,043018,ZIAPINE 25MG TAB,30`S,Tablets,ARAF PHARMA,230,In Stock,
2016,043032,ZIAPINE SUSP,100ML,Suspensions,ARAF PHARMA,410,In Stock,
2017,043019,ZIAPINE XR 150MG TAB,10`S,Tablets,ARAF PHARMA,170,In Stock,
2018,043020,ZIAPINE XR 300MG TAB,10`S,Tablets,ARAF PHARMA,120,In Stock,
2019,043039,ZILRAF TAB,10`S,Tablets,ARAF PHARMA,130,In Stock,
2020,043023,ZITRIGINE 100MG TAB,30`S,Tablets,ARAF PHARMA,90,In Stock,
2021,043024,ZITRIGINE 50MG TAB,30`S,Tablets,ARAF PHARMA,330,In Stock,
2022,043021,ZITRIGINE 60ML SUSP,60ML,Suspensions,ARAF PHARMA,210,In Stock,
2023,043025,ZIVAS 3MG TAB,60`S,Tablets,ARAF PHARMA,330,In Stock,
2024,043026,ZONAS 100MG TAB,14`S,Tablets,ARAF PHARMA,100,In Stock,
2025,043053,ZOPIRAF 100MG TAB,30S,Tablets,ARAF PHARMA,250,In Stock,
2026,043027,ZOPIRAMATE 50MG TAB,60`S,Tablets,ARAF PHARMA,270,In Stock,
2027,043030,ZOXY CR 25MG TAB,10S,Tablets,ARAF PHARMA,90,In Stock,
2028,043038,ZURMOX 400MG TAB,5`S,Tablets,ARAF PHARMA,400,In Stock,
2029,043040,ZYLDEX XR TAB,10`S,Tablets,ARAF PHARMA,390,In Stock,
2030,043028,ZYLEXX 75MG TAB,20`S,Tablets,ARAF PHARMA,230,In Stock,
2031,043029,ZYLEXX SR 150MG TAB,20`S,Tablets,ARAF PHARMA,240,In Stock,
2032,044029,ACTIVE-Q10 100MG CAP,20S,Capsules,BIOMAXIN PHARMA,180,In Stock,
2033,044032,AEON-C TAB,10S,Tablets,BIOMAXIN PHARMA,450,In Stock,
2034,044015,APINIX SYP,120ML,Syrups,BIOMAXIN PHARMA,210,In Stock,
2035,044014,BEMEXIN 20MG TAB,20S,Tablets,BIOMAXIN PHARMA,280,In Stock,
2036,044016,BIFFNIX SYP,120ML,Syrups,BIOMAXIN PHARMA,420,In Stock,
2037,044007,BIOGAB 100MG CAP,14S,Capsules,BIOMAXIN PHARMA,220,In Stock,
2038,044006,BIOGAB 50MG CAP,14S,Capsules,BIOMAXIN PHARMA,150,In Stock,
2039,044005,BIOGAB 75MG CAP,14S,Capsules,BIOMAXIN PHARMA,200,In Stock,
2040,044027,BIT CID SYP,120ML,Syrups,BIOMAXIN PHARMA,600,In Stock,
2041,044046,CALGI FORTE TAB,20S,Tablets,BIOMAXIN PHARMA,130,In Stock,
2042,044043,CALMUNE SACHET,10S,Sachets & Powders,BIOMAXIN PHARMA,210,In Stock,
2043,044026,CAVLON SYP,120ML,Syrups,BIOMAXIN PHARMA,600,In Stock,
2044,044009,CEFOPAR 1G INJ,1S,Injections,BIOMAXIN PHARMA,780,In Stock,
2045,044010,CEFOPAR 2G INJ,1`S,Injections,BIOMAXIN PHARMA,180,In Stock,
2046,044033,CEFTIBRON 1GM IV INJ,1S,Injections,BIOMAXIN PHARMA,610,In Stock,
2047,044003,CEFTIBRON 500MG IV INJ,1`S,Injections,BIOMAXIN PHARMA,620,In Stock,
2048,044012,CEVAL 250MG TAB,10`S,Tablets,BIOMAXIN PHARMA,340,In Stock,
2049,044013,CEVAL 500MG TAB,10`S,Tablets,BIOMAXIN PHARMA,400,In Stock,
2050,044008,CIBAPRAM 10MG TAB,14S,Tablets,BIOMAXIN PHARMA,130,In Stock,
2051,044048,CRLIN SYP,120ML,Syrups,BIOMAXIN PHARMA,490,In Stock,
2052,044020,CURLID 600MG TAB,12S,Tablets,BIOMAXIN PHARMA,100,In Stock,
2053,044049,DEOREX DDR 30MG CAP,30S,Capsules,BIOMAXIN PHARMA,120,In Stock,
2054,044022,DEOREX DDR 60MG CAP,30S,Capsules,BIOMAXIN PHARMA,270,In Stock,
2055,044028,ELEVIT SYP,120ML,Syrups,BIOMAXIN PHARMA,350,In Stock,
2056,044002,FLAR-D DROPS,10ML,Drops,BIOMAXIN PHARMA,300,In Stock,
2057,044019,FOLIFERIN SYP,120ML,Syrups,BIOMAXIN PHARMA,560,In Stock,
2058,044042,GENCI-BERRY SACHET,10S,Sachets & Powders,BIOMAXIN PHARMA,360,In Stock,
2059,044018,GLYCHOLIN SUSP,120ML,Suspensions,BIOMAXIN PHARMA,430,In Stock,
2060,044021,HEPAGEN SYP,120ML,Syrups,BIOMAXIN PHARMA,360,In Stock,
2061,044017,IRO-NIX TAB,30S,Tablets,BIOMAXIN PHARMA,310,In Stock,
2062,044004,ITRAQUIN 100MG CAP,4S,Capsules,BIOMAXIN PHARMA,440,In Stock,
2063,044036,MOSLVE 250MG TAB,10S,Tablets,BIOMAXIN PHARMA,90,In Stock,
2064,044037,MOSLVE 500MG TAB,10S,Tablets,BIOMAXIN PHARMA,130,In Stock,
2065,044034,NEOLIDE 100MG TAB,20S,Tablets,BIOMAXIN PHARMA,250,In Stock,
2066,044001,NIXCID SYP,120ML,Syrups,BIOMAXIN PHARMA,510,In Stock,
2067,044030,OSCOLIN SYP,120ML,Syrups,BIOMAXIN PHARMA,140,In Stock,
2068,044024,OSNOVA TAB,20S,Tablets,BIOMAXIN PHARMA,330,In Stock,
2069,044035,PARAMEG CAP,30S,Capsules,BIOMAXIN PHARMA,370,In Stock,
2070,044047,PATMA TAB,10S,Tablets,BIOMAXIN PHARMA,380,In Stock,
2071,044038,SEAXIM 400MG CAP,5S,Capsules,BIOMAXIN PHARMA,300,In Stock,
2072,044045,SEAXIME DS SYP,30ML,Syrups,BIOMAXIN PHARMA,180,In Stock,
2073,044044,SEAXIME SUSP,30ML,Suspensions,BIOMAXIN PHARMA,450,In Stock,
2074,044039,SEMOXIN 400MG TAB,5S,Tablets,BIOMAXIN PHARMA,450,In Stock,
2075,044023,TONOLIX 37.5/325MG TAB,10S,Tablets,BIOMAXIN PHARMA,420,In Stock,
2076,044031,VITAZONE TAB,20S,Tablets,BIOMAXIN PHARMA,160,In Stock,
2077,044025,WEN-D TAB,1S,Tablets,BIOMAXIN PHARMA,130,In Stock,
2078,044040,ZUMIN 20MG CAP,14S,Capsules,BIOMAXIN PHARMA,350,In Stock,
2079,044041,ZUMIN 40MG CAP,14S,Capsules,BIOMAXIN PHARMA,400,In Stock,
2080,044011,ZUMIN INJ,1`S,Injections,BIOMAXIN PHARMA,220,In Stock,
2081,048030,ACHEDEC,30`S,Other / General,PAUL BROOKS,150,In Stock,
2082,048002,ACN PIMP SOAP,100GM,Topicals / Creams & Gels,PAUL BROOKS,450,In Stock,
2083,048055,ACNOPIM SOAP,1S,Topicals / Creams & Gels,PAUL BROOKS,210,In Stock,
2084,048042,ALOEVERA SOAP,1S,Topicals / Creams & Gels,PAUL BROOKS,310,In Stock,
2085,048011,ARNICA HAIR OIL 120ML,120ML,Oils,PAUL BROOKS,150,In Stock,
2086,048016,ARQ-E-GULAB DROPS,25ML,Drops,PAUL BROOKS,130,In Stock,
2087,048017,ARQ-E-GULAB PURE SPRAY,125ML,Sprays,PAUL BROOKS,300,In Stock,
2088,048048,ARQ-E-SHIRIN GRIPE WATER,240ML,Other / General,PAUL BROOKS,220,In Stock,
2089,048021,AXZELAX TAB,20S,Tablets,PAUL BROOKS,270,In Stock,
2090,048006,BIOCOM NO 21,30GM,Other / General,PAUL BROOKS,410,In Stock,
